id,track.name,track.album.name,energy,danceability,acousticness,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0P8Xb51X7XnGpJ1f52fh9S,Tá Escrito - Ao Vivo,"Encontro de Gerações, Vol. 01 (Ao Vivo)",0.744,0.598,0.414,0,5,0.0543,-7.458,1,0.139,116.894,4,0.863
0pn6i2lgX9snct72QlcUuB,O Soldado Que Fica,Essencial,0.753,0.614,0.0163,0.0000273,4,0.282,-7.048,0,0.314,84.041,4,0.565
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),0.449,0.486,0.166,0.00000223,5,0.54,-10.298,1,0.0267,100.456,4,0.549
0Pu71wxadDlB8fJXfjIjeJ,Shoop,Very Necessary,0.675,0.939,0.0915,0,0,0.0565,-7.232,1,0.211,96.918,4,0.795
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,The Score (Expanded Edition),0.29,0.765,0.0279,0,4,0.571,-17.117,0,0.139,92.409,4,0.506
0Q4GWaN6cJGlpd2bJUkRj5,Paranoia,"Origens Parte 2 - Ontem, Hoje e Amanhã",0.801,0.747,0.729,0.00000993,8,0.119,-4.41,0,0.194,76.162,4,0.576
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),0.697,0.756,0.182,0,8,0.333,-6.377,1,0.0401,94.996,4,0.956
0QeI79sp1vS8L3JgpEO7mD,Let's Go Crazy,Purple Rain,0.93,0.309,0.0192,0.0022,11,0.106,-6.399,1,0.125,195.815,4,0.376
0QMHVTnrFTQJoaqmkdsKhT,I Wish - Radio Edit,I Wish,0.738,0.715,0.00826,0,7,0.26,-10.139,1,0.157,97.877,4,0.573
0QNtVyOxfVs8qUcTzB3nz8,Que Haja Amor - Ao Vivo,Delittus 15 Anos (Ao Vivo),0.479,0.412,0.128,0.0000926,1,0.0705,-10.135,1,0.0276,133.269,4,0.307
0qonyoWWuQhbWzdlPhRcrn,Daquele Jeito,Maneva,0.583,0.787,0.471,0,4,0.192,-6.602,0,0.0495,121.9,4,0.873
0QPRDC97rIQB3Jh3hrVJoH,SNAP,SNAP,0.639,0.563,0.107,0.0000106,0,0.446,-8.205,1,0.0684,169.985,4,0.518
0QTaXZRWdzfPdssiQThdCL,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",Tchaikovsky & Grieg: Piano Concertos,0.0465,0.312,0.981,0.9,9,0.0872,-26.438,0,0.0378,130.303,3,0.0371
0quzo2H1Htmw7kdYnIWO3I,Tão Seu,Rei do Baile,0.751,0.687,0.664,0.00000968,9,0.132,-6.799,1,0.037,90.995,4,0.518
0qx8jeLEWfTApU1AGZa8Lf,As It Was,As It Was,0.939,0.362,0.0000226,0.0000439,9,0.65,-6.05,1,0.0855,174.154,4,0.543
0ReupwT7wyLIbdsk0KLxpX,Amor Perfeito - Ao Vivo,Uau! Babado Novo Em Salvador,0.923,0.464,0.371,0,2,0.76,-6.831,1,0.139,122.605,4,0.576
0rJZEBFFrIsNLpJ5ZKjfZt,"Down, Down, Down",Back to Be,0.798,0.58,0.265,0.000175,6,0.139,-7.26,1,0.101,103.37,3,0.369
0Rk9byjmZksAJX15onGns5,Teach Me Tonight,"The Complete Dinah Washington On Mercury, Vol.4 (1954-1956)",0.231,0.558,0.805,0,5,0.142,-11.436,0,0.0812,73.103,4,0.403
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Slippery When Wet,0.96,0.541,0.0663,0.00000225,0,0.344,-2.947,0,0.0505,122.803,4,0.812
0RMpa3qNoB6rlVyhRmwwVO,SexToU,SexToU,0.784,0.8,0.227,0.000112,8,0.0933,-6.46,1,0.0488,170.017,4,0.628
0RNxWy0PC3AyH4ThH3aGK6,Mack the Knife,The Great American Songbook,0.377,0.673,0.586,0,0,0.332,-14.141,1,0.0697,88.973,4,0.713
0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - Remaster,Led Zeppelin IV (Remaster),0.34,0.338,0.58,0.0032,9,0.116,-12.049,0,0.0339,82.433,4,0.197
0rOQyLZJ9oASgtdoDZgrmK,Tá Escrito,Ao Vivo No Morro,0.913,0.579,0.4,0,5,0.37,-5.866,1,0.0639,117.129,4,0.942
0rOYqGZFzJzVGcZyXrN3fO,Estranho - Ao Vivo | Acústico,Marília Mendonça - Perfil (Ao Vivo),0.504,0.739,0.493,0,2,0.0956,-5.925,1,0.0576,155.876,4,0.391
0RTjFVHvqjTdpX2NawwyXI,Stumble,My Feeling For the Blues,0.612,0.678,0.101,0.318,4,0.164,-9.764,1,0.0339,118.381,4,0.857
0rUL7vUZmCKxB0gS83W3aM,Apaixonadinha - Ao Vivo,"Todos Os Cantos, Vol. 2 (ao Vivo)",0.771,0.663,0.216,0,0,0.713,-4.665,1,0.206,166.026,4,0.778
0rW8ddwBOiLtA3ixnGdEuW,For What It's Worth,Let's Do Rocksteady: The Story of Rocksteady 1966-68,0.481,0.781,0.212,0,11,0.181,-7.879,1,0.054,71.283,4,0.597
0S0YKiEdR9cT9pYgEaTevF,O Magnum Mysterium: O magnum mysterium,Lauridsen: O Magnum Mysterium / Lux Aeterna / Madrigali / Les Chansons Des Roses,0.0116,0.0623,0.991,0.445,2,0.0816,-27.893,1,0.0567,65.057,3,0.0331
0sCeNwt8xRCMR4NhKpMyBe,Cantaloupe Island - Remastered,Empyrean Isles (Expanded Edition),0.583,0.515,0.749,0.000294,0,0.123,-8.182,0,0.0284,116.11,4,0.414
0sCu0y0JQpqkEJ4jba0Usq,Dame Luz,Nonpalidesenchufado,0.662,0.574,0.176,0.00011,9,0.687,-9.746,1,0.199,80.874,4,0.341
0sgx4UjoIrLB8rFURf3tIr,True To Myself,Reggae Classics,0.553,0.881,0.075,0,1,0.0639,-7.376,1,0.0487,99.022,4,0.835
0siuaTYrqZ0XebPmL0B8ZN,Aquí Todo Esta Bien,Smile,0.896,0.729,0.169,0,1,0.225,-6.709,0,0.374,91.972,4,0.725
0sjhY8nPIm6cPOQfyUPmJe,ERRO PLANEJADO - Ao Vivo,ERRO PLANEJADO (Ao Vivo),0.85,0.534,0.255,0,0,0.632,-4.142,1,0.0861,143.958,4,0.341
0sRAXMfrDR9eg5jgMyjp6P,Mineirinho,Só Pra Contrariar,0.729,0.706,0.222,0,0,0.0928,-8.979,1,0.103,94.488,4,0.905
0SVlY9SijcJYDXbcUwlbTI,Devagarinho,Devagarinho,0.592,0.863,0.604,0,4,0.073,-11.527,0,0.0693,129.997,4,0.965
0t1uStHetivmybat71m0Lv,My Master's Will,Reggae Knights,0.537,0.857,0.153,0,1,0.101,-7.392,1,0.242,143.757,4,0.737
0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Until I Found You,0.508,0.539,0.727,0,10,0.174,-6.05,1,0.0288,101.358,3,0.227
0T8xjOGIvfP1khCs0Qps20,Fanfarra (Ao Vivo),Ao Vivo,0.84,0.443,0.245,0,1,0.683,-6.684,1,0.117,163.712,4,0.276
0TEhsreLJrty90wDxuwlWg,Não Quero Despedida - Ao Vivo,A Voz Do Meu Samba - Ao Vivo,0.833,0.573,0.724,0,1,0.806,-6.477,0,0.0817,87.853,4,0.927
0TK2YIli7K1leLovkQiNik,Señorita,Señorita,0.54,0.759,0.037,0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75
0TLMrzswR4kG8ApYQsnGMy,Alo Paixao,Pra Abalar,0.631,0.641,0.16,0.000312,2,0.215,-11.506,1,0.0464,98.021,4,0.845
0TmNykjoKoJLnpZdbVsoip,Ku Klux Klan,Reggae Greats,0.505,0.738,0.0145,0,9,0.044,-12.211,0,0.227,130.371,4,0.811
0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,Illmatic,0.91,0.665,0.0394,0,6,0.227,-4.682,0,0.223,84.099,4,0.887
0tUq1zaYNoV6ZiYRU2bjqf,"On Green Dolphin Street (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Kind Of Blue (Legacy Edition),0.304,0.445,0.742,0.00068,8,0.175,-12.261,1,0.0437,76.74,4,0.362
0tYJ6uY0ETQOtOM8KySMSp,Mean Mistreater,Johnny Winter,0.49,0.554,0.736,0.00728,9,0.327,-8.725,1,0.0267,67.591,4,0.578
0TyUOnU4H4GLqOcrH0auc8,Sharks,Sharks,0.642,0.927,0.00791,0.0000362,10,0.279,-4.466,0,0.0657,123.969,4,0.901
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),The Miseducation of Lauryn Hill,0.505,0.535,0.0393,0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
0ueSj6goFDHHKCADDz56H4,Meu Lugar,A Nossa Barraca,0.765,0.733,0.0568,0,10,0.428,-7.195,1,0.0372,91.996,4,0.95
0uIBkp2PD4PnEkCiEwUJW8,Pipoca (Ao Vivo),Ao Vivo,0.896,0.33,0.352,0,7,0.968,-7.016,1,0.12,163.256,4,0.123
0uJta8JOoZu2VodOlSAYfO,Ela É Pagodeira,"Plano Piloto, EP1",0.76,0.703,0.426,0,2,0.0813,-6.121,1,0.0767,120.239,4,0.735
0UmMT7DNXCOJvSmXXGNG5b,Umm Hmm,The Last Slimeto,0.709,0.763,0.00815,0,9,0.123,-5.748,1,0.199,160.16,4,0.277
0uPkCpuoERqrkBL06Art50,My One And Only Love,John Coltrane And Johnny Hartman,0.0676,0.474,0.963,0.00291,9,0.14,-16.101,0,0.0363,115.713,3,0.248
0V0k5MpqZ55XwJRTQq2GbM,Volta Marcada,Volta Marcada,0.324,0.804,0.717,0,2,0.111,-12.243,1,0.0376,109.927,4,0.667
0v80HQyBkMnAJ1jp6Fztf0,"Safado, Cachorro, Sem-Vergonha - Ao Vivo",Uau! Babado Novo Em Salvador,0.898,0.602,0.153,0,0,0.334,-7.404,1,0.127,158.071,4,0.57
0Ve2hhn7XOHF5l6nIMzN9l,Meu Jeito de Amar,Quem Me Conhece Sabe Quem Eu Sou,0.659,0.607,0.702,0,0,0.126,-7.27,1,0.0514,148.563,4,0.728
0VF2XFdgeID7448iU2Vyg9,Novinha Malada do Insta,Novinha Malada do Insta,0.441,0.535,0.636,0.000167,11,0.072,-4.924,1,0.296,85.982,5,0.63
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,0.73,0.514,0.00146,0.0000954,1,0.0897,-5.934,1,0.0598,171.005,4,0.334
0vlAXslkVt1HZ4Rx6JekLY,Terminei Mal Terminado - Ao Vivo,Manifesto Musical (Ao Vivo / Vol. 2),0.7,0.496,0.623,0,9,0.763,-5.511,1,0.0604,122.679,4,0.485
0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Crimes Of Passion,0.58,0.741,0.117,0.0000331,4,0.212,-9.05,1,0.0304,127.402,4,0.944
0vr2Y0GaDm0in5cjOv1iPB,Você Não Entende Nada / Cotidiano,O Canto Da Cidade,0.646,0.704,0.17,0.0115,10,0.0645,-14.943,1,0.0429,91.5,4,0.963
0vT797IpZpF5o1XLCnWCUL,É natural (Participação especial de Bruno Cardoso) - Ao vivo,"Prazer, eu sou Ferrugem (Ao vivo)",0.74,0.497,0.531,0,1,0.486,-5.475,0,0.0447,76.139,4,0.478
0w4eRv2fCerS49SgrStS1V,BAGUNÇA,CHAMA MEU NOME,0.703,0.918,0.172,0,5,0.0484,-4.737,0,0.0689,140.019,4,0.619
0w4LgJ5G1Xz5jLS3HX8oyq,Young Person's Guide To The Orchestra,Last Night of the Proms,0.117,0.218,0.94,0.861,0,0.15,-18.585,1,0.0489,77.009,4,0.0599
0wAQlPkjhHoFsd6HUtUhCZ,Enxugando Gelo,Enxugando Gelo,0.712,0.712,0.515,0,10,0.148,-7.531,1,0.239,89.711,4,0.827
0wB1eCxnExMtSMoqmQ0NAr,Voa Voa - Ao Vivo,"Chiclete Na Caixa, Banana No Cacho",0.844,0.392,0.366,0.00145,11,0.947,-7.251,0,0.0482,121.151,4,0.698
0wE8pNDoSaln4gV2SYVFEC,Melhor Saída - Ao Vivo,Verdade (Ao Vivo / Deluxe),0.833,0.781,0.391,0,9,0.964,-3.131,0,0.038,110.06,4,0.693
0wHFktze2PHC5jDt3B17DC,First Class,Come Home The Kids Miss You,0.582,0.902,0.111,0.00000318,5,0.111,-5.902,0,0.109,107.005,4,0.332
0Wj3aJnRuX0eOM2XjmITO0,Insensato Destino / Sonho Meu / Judia de Mim / A Pureza da Flor / Malandro Sou Eu - Ao Vivo,"Mensageiro do Amor, Pt. 1 (Ao Vivo)",0.709,0.442,0.547,0,7,0.913,-5.705,1,0.0422,101.82,4,0.648
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Are You Experienced,0.905,0.533,0.00876,0.578,2,0.0698,-5.27,1,0.0754,108.9,4,0.486
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,Donda,0.545,0.798,0.00904,0.0000948,1,0.258,-6.466,1,0.168,118.029,4,0.212
0WvSYVnEXD7QLa5pDJ920S,Crosscut Saw - Mono Mix,Born Under A Bad Sign (Mono),0.412,0.84,0.0217,0.784,1,0.041,-14.23,1,0.056,122.807,4,0.963
0x0V1IID2Sj902k6LzuWds,Ela é Espetacular (Mulher Kama Sutra 2),Ela é Espetacular (Mulher Kama Sutra 2),0.713,0.904,0.641,0,10,0.124,-0.623,1,0.0892,130.023,4,0.77
0x1i0F777Y9cSiJJgzxlHQ,Lua Cheia,Armandinho Ao Vivo,0.845,0.5,0.177,0.0000113,9,0.962,-6.436,1,0.0418,95.741,4,0.773
0X5DcGkbxCXSadgj01ZXd7,Autumn Leaves,Somethin' Else (Rudy Van Gelder Edition),0.258,0.535,0.768,0.0000895,7,0.115,-9.499,0,0.033,110.953,4,0.281
0XJ6XyjRCW4XiWL9YmOwi8,Naquela Sala,Década,0.886,0.595,0.109,0,1,0.938,-4.327,0,0.255,144.786,4,0.749
0XkcuWNLacWDwEDmvq4CCy,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio","Mozart, W.A.: The Wind Concertos / Serenades / Divertimenti",0.037,0.171,0.991,0.898,3,0.123,-25.191,1,0.0409,67.89,4,0.037
0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,Strictly 4 My N.I.G.G.A.Z...,0.732,0.598,0.144,0,4,0.508,-7.013,1,0.425,172.329,4,0.595
0xsoZbJDbfhWct56LdnZat,The Look of Love - Remix,"Fan-Tas-Tic, Vol. 1",0.396,0.87,0.214,0,7,0.3,-10.9,1,0.149,92.877,4,0.728
0xTt4ZNGExjOuzHKVHr0zN,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) [Ao Vivo],0.745,0.332,0.729,0,11,0.961,-6.511,0,0.0438,80.024,4,0.793
0XWUGGkyqOsMXmt9NVlkdK,Diga Que Valeu - Ao Vivo,Só as Antigas (Ao Vivo),0.858,0.641,0.0447,0.0000212,2,0.814,-6.034,1,0.0356,124.988,4,0.601
0xX7kREWmOGBWzYNcpZwRN,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",French Impressions,0.135,0.25,0.958,0.0349,9,0.0477,-18.615,1,0.0488,94.404,4,0.179
0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,ARDIPITHECUS,0.705,0.764,0.0371,0.0000194,3,0.0943,-5.279,0,0.0278,101.003,4,0.672
0Y7EVEsqyZsArYcpBujwV7,Difícil É Chegar Em Casa,"Infinito 2021, Vol.1",0.502,0.655,0.79,0.00000122,5,0.129,-8.313,1,0.0463,127.897,4,0.212
0Y8dSlRPhYGN96MoPCFj8c,Ponta de Lança (Verso Livre),Ponta de Lança (Verso Livre),0.602,0.887,0.361,0.000147,1,0.084,-9.819,1,0.207,130.029,4,0.947
0yDMhYTryvQoR634wDgQ1j,O Fim é Triste (feat. DJ BOY),O Fim é Triste (feat. DJ BOY),0.664,0.75,0.296,0,1,0.0944,-2.529,1,0.112,56.271,5,0.892
0YEC3pNS0uIKvZb5u4lgsu,The Humpty Dance,Sex Packets,0.693,0.813,0.0343,0,10,0.121,-8,0,0.266,103.508,4,0.618
0Yotveqn4dHS0JfFg6sdEM,Encaixe Perfeito,Retrato De Um Coração,0.689,0.532,0.565,0,9,0.478,-9.248,1,0.161,83.289,4,0.553
0YqTL3nSL36OFdHwHoqCag,MODO TURBO,MODO TURBO,0.726,0.655,0.334,0.00000313,10,0.232,-7.628,0,0.0796,160.064,4,0.766
0yWPnJ50IOP1Vbzf3jYxbX,Dois Mundos,Dois Mundos,0.341,0.548,0.892,0.00297,0,0.193,-11.285,1,0.0267,94.867,4,0.199
0yYfrkAk5MZPgf4nIDvdAD,Chora No Meu Colo,Chora No Meu Colo,0.611,0.672,0.384,0,0,0.0955,-4.405,0,0.0551,147.209,4,0.511
0yzhOPf0iw2qWwcXRRta5L,Rhapsody In Blue,"Rhapsody In Blue: Saint-Säens, Ravel, Gershwin",0.258,0.309,0.976,0.69,9,0.0924,-15.327,1,0.0459,74.568,4,0.115
0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,0.808,0.776,0.0297,0.000127,11,0.103,-4.501,1,0.117,123.988,4,0.494
0zmIEykTxy1JB4JOC9634W,Perdeu Ela e Me Perdeu (Ao Vivo No Casa Filtr),Perdeu Ela e Me Perdeu (Ao Vivo No Casa Filtr),0.742,0.658,0.587,0,0,0.26,-3.089,0,0.0426,169.952,4,0.931
0zZVGv5tU53Otr8nzlXBTn,"Isso é Baile, Isso é Rave","Isso é Baile, Isso é Rave",0.631,0.856,0.321,0.00146,1,0.0618,-6.672,0,0.192,149.966,4,0.653
1058fW9H3fZA6QjYCdOBad,Don't Go Yet,Don't Go Yet,0.796,0.666,0.0492,0,10,0.0442,-6.967,0,0.103,110.108,4,0.61
10hMM5nsZQf66ldBlgWBfG,All For Us - from the HBO Original Series Euphoria,All For Us (from the HBO Original Series Euphoria),0.652,0.348,0.0165,0.000264,3,0.33,-7.145,1,0.0931,70.956,4,0.172
10xmOtSiahwvaMHT8TASgP,Sem Esse Coração - Ao Vivo,'+Positivo+ (Ao Vivo),0.713,0.595,0.694,0,9,0.399,-6.071,1,0.0386,135.831,4,0.55
116BHdzC1qYOdfD2E2fAIb,Treme o Bum,Treme o Bum,0.611,0.897,0.373,0.00515,2,0.0541,-5.327,1,0.0622,107.984,4,0.56
11ajcVj3qSyyMPUpTJUP3y,Protect The Land,Protect The Land / Genocidal Humanoidz,0.886,0.432,0.000092,0.0000474,8,0.338,-3.991,1,0.0341,76.04,4,0.248
11beGBTthT9XhdQXYFkajZ,No More Tears To Cry,No More Tears To Cry,0.939,0.428,0.0000224,0.0000289,11,0.13,-4.917,0,0.089,94.972,3,0.454
11fqunD6qlOCrRd88kMOk6,Evento Cancelado - Ao Vivo,Manifesto Musical (Ao Vivo),0.592,0.584,0.505,0,2,0.515,-4.904,0,0.0316,92.035,3,0.395
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,In Utero - 20th Anniversary - Deluxe Edition,0.641,0.256,0.199,0.0329,1,0.0853,-10.283,1,0.0552,203.006,4,0.382
11Y1IGMIThaxu4ijcXRNYs,Nem de Graça,Nem de Graça,0.811,0.706,0.336,0,7,0.241,-5.26,0,0.049,163.943,4,0.928
12H4iNpQKGgVctBJ82E602,Anunciação - Ao Vivo,Tudo Vira Reggae (Ao Vivo),0.454,0.781,0.0939,0.000268,0,0.126,-10.098,1,0.0487,104.953,5,0.527
12yHvSYFXI7PGzNecUvIDu,Saturday Night’s Alright (For Fighting) - Remastered 2014,Goodbye Yellow Brick Road (Remastered),0.979,0.513,0.0195,0.0951,0,0.0906,-6.362,1,0.0425,152.875,4,0.94
13EW51DKru044OJDJ9Bm8o,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),F*CK LOVE (SAVAGE),0.642,0.779,0.0383,0,8,0.2,-6.321,0,0.116,82.363,4,0.388
140jlfUtRImKeT8fBKyhMv,Mundo De Oz,Refém Do Coração,0.43,0.428,0.346,0,0,0.104,-10.718,1,0.0539,146.93,4,0.344
14FW5L81Px03LnnsXnB2LG,What's the Trick?,Fear Of The Dawn,0.71,0.375,0.000867,0.00628,0,0.104,-8.665,1,0.267,97.335,4,0.559
14JKzKrJbPDflw8XyATMey,A Maior Saudade - Ao Vivo,Manifesto Musical (Ao Vivo / Vol. 1),0.626,0.292,0.571,0,11,0.87,-4.78,1,0.0533,162.824,4,0.305
14rZjW3RioG7WesZhYESso,"Comptine d'un autre été, l'après-midi",Le Fabuleux destin d'Amélie Poulain (Bande originale du film),0.192,0.483,0.991,0.908,4,0.106,-15.378,0,0.0469,100.848,4,0.0542
15Dl8e6gdR0I1IQn0M4SGi,Amoreco,Amoreco,0.898,0.777,0.152,0,1,0.146,-3.395,1,0.0447,131.057,4,0.873
16v9MGRrv9eiOjntS7Zc9d,Péssimo Negócio - Ao Vivo,Vou Zuar no Estúdio Showlivre (Ao Vivo),0.836,0.541,0.721,0,7,0.443,-5.099,0,0.0464,172.101,4,0.885
1797zYiX4cKosMH836X9Gt,La Corriente,Un Verano Sin Ti,0.786,0.663,0.229,0,11,0.219,-3.51,0,0.195,196.12,4,0.579
17i5jLpzndlQhbS4SrTd0B,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","Bach: Cello Suites Nos. 1, 5 & 6",0.157,0.275,0.89,0.842,7,0.186,-18.752,1,0.0636,73.289,4,0.304
17larILaMHwsprsMFnYI77,Big Poppa - 2005 Remaster,Bad Boy's 10th Anniversary- The Hits,0.608,0.73,0.301,0,9,0.207,-6.417,0,0.295,84.555,4,0.753
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Face Value (Deluxe Editon),0.239,0.446,0.551,0.0000041,0,0.0697,-13.945,1,0.0316,189.507,4,0.298
18e5o5nAbRrIhy5dHcRUtM,Jovens Soldados,Jovens Soldados,0.559,0.786,0.485,0,1,0.165,-8.47,0,0.165,145.027,4,0.447
18GyOllB82uQAy7C03p5i8,Explosão,Explosão,0.9,0.698,0.508,0.000911,4,0.345,-4.3,1,0.0913,136.051,3,0.828
18ohWhzbMCynq5QJ68ifkW,Criminal,The Marshall Mathers LP,0.724,0.81,0.127,0,4,0.306,-6.153,0,0.268,101.941,4,0.573
18xHNWWJjSidNHJMUNgyPq,A Missiva,A Missiva,0.574,0.789,0.58,0,7,0.136,-7.809,0,0.0682,110.047,4,0.513
19CybGYwC2L1aDiS2P6wQv,Slow Down,One for All,0.856,0.732,0.0798,0.00000875,9,0.0772,-13.358,1,0.191,95.879,4,0.691
1a2iF9XymafjRk56q7oCxo,Pride and Joy,Texas Flood (Legacy Edition),0.626,0.427,0.0274,0.00395,8,0.106,-11.821,1,0.0385,126.877,4,0.743
1aptwqzmy2RxB3ODy7g8sY,Baja la Tensión,La Dulzura,0.773,0.782,0.166,0,4,0.331,-3.843,0,0.0505,123.955,5,0.775
1aTpzY2ggWHhPi8p2f56u1,"Goldberg Variations, BWV 988: Aria da capo - 1981 Version","A State of Wonder: The Complete Goldberg Variations, BWV 988 (Recorded 1955 & 1981)",0.00518,0.436,0.995,0.932,7,0.0788,-36.593,1,0.067,135.286,5,0.275
1b0qrz3GCfvlpo05Dso8Re,Pé Na Areia,Pé Na Areia (Ao Vivo),0.635,0.687,0.647,0,2,0.127,-5.936,1,0.0495,158.011,4,0.717
1B53Y95tPd4ah4FExO0egE,What They Do,Illadelph Halflife,0.414,0.885,0.341,0.000289,0,0.0891,-10.539,1,0.168,92.727,4,0.683
1bJCIzuFCb8jPqmaCEQaHM,Fulminante,Fala Meu Nome Aí,0.711,0.654,0.41,0,1,0.289,-7.554,0,0.043,152.056,4,0.712
1BkY0N8ChFk2mdLbAUu8ZK,Pass The Dutchie,Anthology,0.418,0.805,0.459,0,7,0.288,-14.374,1,0.0979,149.724,4,0.966
1bLXYAMCbbytbEimds9Jpc,Bota O Colete,Bota O Colete,0.858,0.818,0.523,0.0000151,0,0.103,-3.57,1,0.13,156.016,4,0.885
1BnIAYjpKyAkOHHx2xfeKn,"Too Late - 7"" Mix",The Best of Gregory Isaacs,0.445,0.921,0.0196,0.0000827,0,0.0703,-10.492,1,0.313,123.323,4,0.962
1BRdBpPkvaEJBunnWq6gtc,Bumbum Treme Terra,Essência,0.59,0.862,0.65,0,6,0.0802,-5.264,0,0.188,81.997,4,0.897
1BtVRv2dNkp8OSzDiT7h7P,Subindo e Descendo,Subindo e Descendo,0.939,0.827,0.62,0.00000382,9,0.676,-2.513,1,0.0948,120.047,4,0.823
1cA2LExLTdhHLL0FmXoc57,When It Rains It Pours,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,0.74,0.727,0.012,0,2,0.294,-3.401,1,0.153,82.031,4,0.221
1CDBaGlisZlOJzvx88lL8A,Song For My Father,Song For My Father,0.671,0.742,0.794,0.00441,5,0.122,-8.142,0,0.0407,127.359,4,0.591
1CDItzs1Ud0u9PDKdJgrio,Sim,Sim,0.402,0.581,0.39,0.00000559,2,0.107,-10.39,1,0.0277,74.988,4,0.19
1chTrqszWQEOP4RsNuOZf7,Il barbiere di Siviglia: Overture (Sinfonia),Rossini: Complete Overtures,0.14,0.322,0.906,0.759,4,0.125,-20.747,1,0.0489,92.122,4,0.285
1cKCn6Wf63j9qdUKSVi356,Tão Sonhada,Lugar Da Alegria,0.711,0.689,0.64,0.00264,8,0.0969,-9.97,1,0.0491,92.034,4,0.677
1cmigB9I6IRpFqjIbzvSQB,"Suite bergamasque, L. 75: III. Clair de lune","Debussy: Suite bergamasque, L. 75, 3. Clair de lune",0.00501,0.335,0.993,0.919,1,0.0618,-33.366,1,0.0451,132.085,3,0.0383
1Cn42z1q8r9hGECUFHBzQo,Futuro Prometido,É Diferente,0.559,0.672,0.573,0,11,0.0727,-9.314,0,0.0437,133.977,4,0.421
1cpANF6zMBoFoxkoIjZHjv,Skating In Central Park,Undercurrent,0.0294,0.478,0.993,0.948,0,0.105,-25.319,1,0.0453,124.308,3,0.148
1cQWPpfdWpCQtkhjT6vUTn,Seja Mais Você,Da África à Sapucaí,0.644,0.558,0.177,0,2,0.202,-11.542,1,0.04,84.709,4,0.912
1cRTAPP2FG9h2WiYMOIVIK,The Sky Is Crying,Shake Your Money Maker: The Best Of The Fire Sessions,0.611,0.294,0.0226,0.435,2,0.114,-6.268,1,0.0348,178.191,3,0.567
1CSaCKPIp2yCIDL3t7Fyau,"Barber: Adagio for Strings, Op. 11",Samuel Barber - Adagio (100th anniversary),0.0733,0.102,0.974,0.859,10,0.28,-24.133,0,0.0488,73.954,3,0.0308
1CTex49P0iWwzUGsMNjgaV,Strange Fruit,Billie Holiday,0.0437,0.313,0.989,0.148,6,0.209,-22.627,1,0.0315,100.827,1,0.0625
1cXc92MX9kFjMrrDsvdf9w,Wang Dang Doodle,Koko Taylor,0.544,0.648,0.343,0.00000293,1,0.087,-8.963,1,0.179,153.063,4,0.619
1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),The Off-Season,0.587,0.597,0.0622,0,7,0.214,-7.026,0,0.137,140.021,4,0.0753
1d7Z2HUkWno2w4452Jaqt6,50 por Cento,50 por Cento,0.817,0.773,0.209,0,5,0.0981,-3.807,1,0.0608,134.054,4,0.736
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Plastic Hearts,0.642,0.672,0.0981,0,5,0.1,-4.035,1,0.0313,121.981,4,0.494
1dFVnX4mJTnWubAPE8S3OR,"Mephisto Waltz No. 1, S. 514",Liszt: Piano Works,0.152,0.356,0.981,0.903,4,0.0807,-20.155,1,0.0406,132.413,4,0.04
